"HEC_MES","HEC_DEPTO","VIC_EDAD","VIC_ESCOLARIDAD","VIC_EST_CIV","VIC_GRUPET","VIC_TRABAJA","VIC_DEDICA","AGR_EDAD","AGR_ESCOLARIDAD","cluster"
6,17,42,46,1,1,2,1,49,33,1
1,22,69,10,1,1,2,1,49,26,3
9,16,48,10,1,2,2,1,49,10,3
1,22,79,26,1,1,2,1,49,26,3
5,1,84,26,1,1,2,2,49,33,3
2,2,54,29,1,1,2,1,49,29,3
10,2,42,29,1,1,2,1,49,29,3
3,1,44,29,1,1,2,1,49,29,3
9,13,34,29,1,1,2,1,49,29,3
10,22,75,10,2,1,2,1,49,33,3
4,1,56,99,2,9,2,1,49,99,2
4,20,77,22,3,1,2,2,49,26,3
2,1,26,59,1,1,1,-1,49,22,1
3,1,44,55,1,9,1,-1,49,10,3
5,1,99,59,2,9,1,-1,49,29,3
12,7,42,23,3,2,1,-1,49,32,3
4,1,24,49,3,1,1,-1,49,33,1
11,9,45,46,1,1,1,-1,49,46,1
2,9,81,29,2,2,1,-1,49,39,3
2,1,25,39,2,1,1,-1,49,99,2
7,1,61,29,2,1,1,-1,49,39,3
3,4,51,26,2,6,2,1,49,26,3
9,1,20,49,1,1,1,-1,49,39,1
2,5,22,39,1,1,2,1,49,29,1
11,20,66,46,1,1,2,2,49,45,3
5,2,34,49,1,1,2,1,49,39,1
7,7,46,10,2,2,1,-1,49,10,3
7,1,27,46,9,1,1,-1,49,99,2
12,18,24,26,1,1,2,1,49,23,1
4,7,52,10,2,2,2,1,49,10,3
10,13,43,29,2,2,2,1,49,29,3
2,7,41,49,1,2,1,-1,49,29,1
99,1,19,46,1,1,1,-1,49,99,2
12,1,71,23,2,1,1,-1,49,32,3
5,1,68,29,1,1,1,-1,49,99,2
4,6,74,26,1,1,1,-1,49,26,3
5,22,48,10,2,1,2,1,49,26,3
10,9,49,10,2,2,2,1,49,29,3
5,1,54,10,2,2,2,1,49,23,3
6,12,38,23,2,9,2,1,49,39,3
5,12,39,29,2,1,2,9,49,49,1
4,1,44,39,2,1,2,1,49,39,3
9,8,49,99,2,2,2,1,49,99,2
9,99,54,39,2,9,1,-1,49,29,3
6,2,46,99,2,6,1,-1,49,99,2
5,1,38,29,2,1,1,-1,49,29,3
7,1,44,59,2,1,1,-1,49,49,1
5,1,45,59,2,1,1,-1,49,59,2
1,1,45,49,2,1,1,-1,49,49,1
3,1,39,45,2,2,1,-1,49,45,1
3,6,54,26,2,1,2,1,49,26,3
7,1,56,46,2,1,2,1,49,55,3
5,5,49,44,2,1,1,-1,49,44,3
7,3,40,49,2,1,1,-1,49,29,1
1,1,31,49,2,1,1,-1,49,29,1
99,1,52,99,2,1,1,-1,49,99,2
11,10,46,25,2,6,2,1,49,23,3
10,4,46,46,2,2,1,-1,49,53,1
10,4,45,23,2,2,1,-1,49,26,3
4,16,35,10,2,2,2,1,49,32,3
10,1,39,26,2,1,2,1,49,26,3
5,17,41,46,2,1,2,1,49,32,1
1,9,27,99,2,1,1,-1,49,99,2
6,5,35,26,2,1,1,-1,49,33,3
7,1,35,49,2,3,1,-1,49,10,1
9,16,47,59,2,2,1,-1,49,39,1
8,1,52,49,2,1,1,-1,49,29,3
7,6,48,23,2,1,2,1,49,24,3
12,16,44,22,2,2,2,1,49,33,3
11,4,42,24,2,2,2,1,49,22,3
10,9,30,49,1,2,2,1,49,49,1
3,1,40,49,2,1,2,1,49,45,1
9,1,48,99,2,1,2,1,49,29,1
11,8,50,29,2,2,1,-1,49,29,3
3,1,36,44,2,1,1,-1,49,49,1
1,1,60,10,2,1,1,-1,49,45,3
6,15,45,26,2,1,2,1,49,21,3
4,17,25,52,2,1,2,1,49,46,1
12,4,18,46,1,6,2,1,49,56,1
10,22,43,10,2,6,2,1,49,10,3
12,3,48,10,2,1,2,1,49,10,3
4,16,48,10,2,2,2,1,49,10,3
6,16,47,10,2,2,2,1,49,10,3
11,5,42,10,2,1,2,1,49,39,3
3,4,48,10,2,2,2,1,49,29,3
10,16,43,10,2,2,2,1,49,29,3
7,10,38,10,2,1,2,1,49,26,3
7,7,53,10,2,2,2,1,49,29,3
5,16,43,10,2,2,2,1,49,26,3
9,10,46,10,2,6,2,1,49,49,3
4,9,43,22,2,1,2,1,49,46,3
6,1,42,22,2,1,2,1,49,26,3
9,1,46,24,2,1,2,1,49,26,3
3,10,41,24,2,2,2,1,49,25,3
2,6,37,26,2,1,2,1,49,26,3
3,16,38,26,2,6,2,1,49,26,3
4,12,46,26,2,1,2,1,49,32,3
10,4,48,26,2,6,2,1,49,26,3
5,1,44,26,2,1,2,1,49,33,3
4,22,47,26,2,1,2,1,49,26,3
1,16,47,26,2,2,2,1,49,26,3
10,16,26,26,2,2,2,1,49,10,3
7,4,38,26,2,2,2,1,49,26,3
10,12,38,29,2,1,2,1,49,29,3
7,12,54,29,2,1,2,1,49,29,3
12,10,52,29,2,1,2,1,49,29,3
3,1,26,29,2,1,2,1,49,29,1
6,1,42,29,2,1,2,1,49,29,3
3,1,50,29,2,1,2,1,49,29,3
9,9,46,29,2,1,2,1,49,29,3
8,13,49,29,2,1,2,1,49,29,3
3,12,58,29,2,1,2,1,49,29,3
12,7,30,33,2,2,2,1,49,22,1
5,1,49,33,2,1,2,1,49,23,3
12,5,31,39,2,1,2,1,49,39,1
7,1,42,39,2,1,2,1,49,29,3
7,5,48,49,2,1,2,1,49,49,1
8,10,32,49,2,6,2,1,49,49,1
7,9,76,59,2,1,2,2,49,59,2
11,12,45,99,2,1,2,1,49,10,1
1,20,40,99,2,1,2,1,49,29,1
9,12,44,29,9,1,2,1,49,29,3
9,9,49,46,2,1,1,-1,49,46,1
3,1,29,59,1,1,1,-1,49,49,1
5,1,99,25,2,2,1,-1,49,10,3
3,1,47,49,2,9,1,-1,49,49,1
6,2,28,49,2,1,1,-1,49,29,1
4,1,25,59,9,1,1,-1,49,49,1
4,3,41,46,2,1,1,-1,49,46,1
2,1,37,49,2,1,1,-1,49,49,1
4,5,19,26,1,1,1,-1,49,25,1
2,1,38,46,1,1,1,-1,49,33,1
2,5,47,39,2,1,1,-1,49,49,1
9,9,47,49,2,1,1,-1,49,49,1
11,1,41,33,2,1,1,-1,49,33,3
4,16,51,26,2,1,1,-1,49,26,3
10,22,22,29,1,1,1,-1,49,29,1
1,10,50,26,2,6,1,-1,49,26,3
1,1,31,49,9,1,1,-1,49,99,2
1,1,35,32,2,1,1,-1,49,26,1
4,1,44,26,2,1,1,-1,49,26,3
1,9,52,29,2,1,1,-1,49,29,3
6,5,24,39,2,1,1,-1,49,39,1
1,16,85,10,2,2,1,-1,49,25,3
9,6,37,56,2,1,1,-1,49,56,1
1,22,64,26,1,1,1,-1,49,26,3
8,1,40,39,2,5,9,9,49,29,3
7,9,42,10,2,2,2,1,49,21,3
8,15,28,59,2,2,2,3,49,26,1
8,7,51,10,1,2,2,1,49,10,3
2,22,18,45,1,6,2,3,49,23,1
10,16,45,10,2,2,2,1,49,10,3
1,18,43,23,2,2,2,1,49,33,3
4,10,29,29,2,1,2,1,49,29,1
